id,rooms,address,price,lat,lon,canton
3271,3.5,"Crans-Montana, Rue de la Fôret 14",N/A,46.3020110,7.4574403,valais
3272,3.5,"Crans-Montana, Impasse de la Nationale 3",N/A,46.3194735,7.4974731,valais
3273,3.5,"Versegères, Versegères village",15000,46.0635110,7.2372770,valais
3274,2.5,"Choëx, Route de Choëx 157",950,46.2377849,6.9584410,valais
3275,5.5,"Brigue, Viktoriastrasse 15",1800,46.3185847,7.9861160,valais
3276,2.5,"Conthey, Avenue de la Gare 57",1450,46.2286302,7.3031112,valais
3277,3.5,"Sion, Av. de la Gare",1300,46.2279019,7.3593502,valais
3278,3.5,"Corin-de-la-Crête, Route d'Itemmo 9",1900,46.2849329,7.5019843,valais
3279,4.5,"Sion, Av. du Bietschhorn 38B",1460,46.2317010,7.3752557,valais
3280,4.5,"Savièse, Rue du Stade 7",2100,46.2496528,7.3509420,valais
3281,3.5,"Crans-Montana, Rue de la Forêt 36",1750,46.3027075,7.4599649,valais
3282,3.5,"3963 Crans-Montana, Contact agency for the address",2400,46.3085884,7.4783271,valais
3283,2.5,"1934 Le Châble VS, Contact agency for the address",1650,46.0872274,7.2078575,valais
3284,4.5,"Saxon, Route du Village 13",1740,46.1488821,7.1762845,valais
3285,3.5,"St-Léonard, Rue des Pommiers 6",1210,46.2482627,7.4205306,valais
3286,4.5,"Liddes, Rue du Fond de Ville 38",N/A,45.9916146,7.1858947,valais
3287,4.5,"Saxon, Rue de la toule 28",1700,46.1510379,7.1833740,valais
3288,1,"Crans-Montana, Route des Mélèzes 40,",800,46.3048577,7.4595017,valais
3289,8,"1920 Martigny, Contact agency for the address",N/A,46.1099026,7.0730557,valais
3290,4.5,"Martigny, Rue des Peupliers 6",1820,46.1109123,7.0854517,valais
3291,2,"Troistorrents, Chemin de la Verna 21",1200,46.2347123,6.9333954,valais
3292,1.5,"Sion, Rue du Rawil 67",1000,46.2431371,7.3619428,valais
3293,2.5,"Obergesteln, Untere Mattenstrasse 28",N/A,46.5134148,8.3247314,valais
3294,3.5,"Martigny, Place Centrale 3",1612,46.1011379,7.0733563,valais
3295,4.5,"Crans-Montana, Route des Toules 18",N/A,46.3026923,7.4725881,valais
3296,3.5,"Naters, Belalpstrasse 2A",2000,46.3243901,7.9862146,valais
3297,4,"3942 Niedergesteln, Contact agency for the address",1400,46.3105574,7.7852645,valais
3298,3,"Sierre, Route de la Plaine 18",1450,46.2904443,7.5327021,valais
3299,4,"3963 Crans-Montana, Contact agency for the address",N/A,46.3141648,7.4742325,valais
3300,3.5,"Sierre, Route de la Plaine",1700,46.2879578,7.5359787,valais
3301,2.5,"Sion, Rue de la Jonction 16",1700,46.2233976,7.3355239,valais
3302,4.5,"Ovronnaz, Chemin des Biolles 33",1900,46.2032074,7.1699706,valais
3303,3.5,"Sembrancher, Rue Principale 25",1600,46.0783561,7.1510859,valais
3304,4.5,"Bramois, Route de Bramois 28B",1610,46.2271562,7.3947423,valais
3305,N/A,"3963 Crans-Montana, Contact agency for the address",N/A,46.3097829,7.4734826,valais
3306,4.5,"Crans-Montana, Rue des Anémones",2500,46.2991066,7.4533215,valais
3307,5,"Crans-Montana, All. Elisée Bonvin",N/A,46.3012286,7.4677170,valais
3308,4.5,"1936 Verbier, Contact agency for the address",N/A,46.0960522,7.2285944,valais
3309,3.5,"Sion, Rue de Lausanne 49C",1400,46.2239788,7.3349333,valais
3310,4.5,"Crans-Montana, Rue du Petit Vallon 24",1600,46.3062868,7.4621142,valais
3311,4,"Anzère, AV 4/Mars - 403",N/A,46.2950143,7.3992917,valais
3312,3,"Anzère, Topaze 305",N/A,46.2971888,7.3940262,valais
3313,2.5,"Crans-Montana, Route Touristique 19",1442,46.3014239,7.4691688,valais
3314,4,"Crans-Montana, Route touristique 42 Crans-Montana",2800,46.3024761,7.4699609,valais
3315,3,"Crans-Montana, Route de la Moubra 54",1190,46.3055451,7.4769941,valais
3316,4,"Crans-Montana, Rue du Pas-de-l'Ours",1820,46.3060878,7.4556003,valais
3317,2,"Crans-Montana, Rue du Pas-de-l'Ours",980,46.3072941,7.4625205,valais
3318,2.5,"Crans-Montana, Chemin de la Coudra",1700,46.3096198,7.4852552,valais
3319,2.5,"3963 Crans-Montana, Contact agency for the address",1800,46.3117340,7.4775621,valais
3320,2.5,"Martigny, Rue du Bourg 31",1350,46.0905411,7.0643204,valais
3321,4.5,"Vérossaz, Chemin des Murets 7",2060,46.2142267,6.9850666,valais
3322,2.5,"Crans-Montana, route de Crans-LENS 15",2900,46.3112472,7.4831405,valais
3323,2,"Sion, Chemin des Ormeaux 1",2050,46.2397687,7.3654226,valais
3324,2.5,"Savièse, Rue du Stade 7C",1400,46.2496528,7.3509420,valais
3325,2.5,"3902 Glis, Contact agency for the address",2359,46.3128585,7.9758589,valais
3326,4,"1936 Verbier, Contact agency for the address",N/A,46.1002302,7.2312785,valais
3327,2.5,"Crans-Montana, Route des Arolles 16",N/A,46.3135061,7.4837128,valais
3328,3,"Crans-Montana, Impasse de la Nationale 3",N/A,46.3194735,7.4974731,valais
3329,3.5,"Sion, Chemin des Collines 11",1450,46.2324321,7.3553116,valais
3330,3.5,"Crans-Montana, Chemin des Devins 9",2000,46.3110863,7.4627420,valais
3331,2,"Vercorin, Route du Bisse 43",1100,46.2527531,7.5277481,valais
3332,3.5,"Monthey, Av. de l'Europe 71",1550,46.2568749,6.9521952,valais
3333,4.5,"3963 Crans-Montana, Contact agency for the address",N/A,46.3138067,7.4814567,valais
3334,2.5,"Champéry, Rue du Village 28",N/A,46.1805051,6.8722080,valais
3335,2.5,"Visp, Bäretstrasse 17",1410,46.2938554,7.8883472,valais
3336,4.5,"Sion, Rue de la Blancherie 15",1600,46.2256861,7.3580226,valais
3337,3.5,"Bramois, Rue du Vieux-Village 7",1200,46.2301880,7.4025700,valais
3338,3,"Saillon, Route du Clos 70",1200,46.1678234,7.1876634,valais
3339,8,"1936 Verbier, Contact agency for the address",N/A,46.0941942,7.2253545,valais
3340,4.5,"1936 Verbier, Contact agency for the address",N/A,46.0955667,7.2273149,valais
3341,2.5,"Ovronnaz, Chemin Bellevue 8",1600,46.1973466,7.1787481,valais
3342,4.5,"Riddes, Rue de Pré-Giroud",1610,46.1724975,7.2190173,valais
3343,2.5,"Monthey, Rue de la Tour 3 B",950,46.2514184,6.9448658,valais
3344,4.5,"3930 Visp, Contact agency for the address",1980,46.2912167,7.8811582,valais
3345,4.5,"Martigny, Av. du Gd St-Bernard 34",1580,46.0970816,7.0688522,valais
3346,3.5,"Sion, Av. Ritz 19",1700,46.2356603,7.3591488,valais
3347,4.5,"Martigny, rue des Epineys 32",1660,46.0953276,7.0640327,valais
3348,4.5,"3940 Steg VS, Contact agency for the address",1500,46.3134507,7.7532597,valais
3349,2.5,"Vex, Rte de Sion 12",1200,46.2125957,7.3981869,valais
3350,3.5,"1936 Verbier, Contact agency for the address",N/A,46.1009572,7.2322714,valais
3351,3.5,"1936 Verbier, Contact agency for the address",N/A,46.0974022,7.2363499,valais
3352,3.5,"Sierre, Rue du Mont Noble 40",1150,46.2857211,7.5201434,valais
3353,2.5,"Randogne, Chemin de l'Eglise 5",1100,46.3118198,7.5083693,valais
3354,4,"Crans-Montana, Route de Clovelli",5000,46.3125459,7.4855478,valais
3355,2.5,"Vérossaz, Chemin des Pétolets 7",1300,46.2104879,6.9871136,valais
3356,3.5,"Pont-de-la-Morge (Sion), Rue des Pommiers 16",995,46.2227056,7.3129714,valais
3357,3.5,"Saxon, Rue de la Toule 28",1500,46.1510379,7.1833740,valais
3358,3.5,"Crans-Montana, Rue Centrale 46",1540,46.3068230,7.4688479,valais
3359,4.5,"Collombey, Ch. St-Gervais",1410,46.2676856,6.9481995,valais
3360,N/A,"Grimentz, Rue du Village Chalet Le Roc",N/A,46.1802555,7.5765136,valais
3361,3.5,"Crans-Montana, Route des Mélèzes 40",N/A,46.3048577,7.4595017,valais
3362,4.5,"Monthey, Rte du Tonkin 4",1590,46.2570338,6.9558888,valais
3363,2.5,"3963 Crans-Montana, Contact agency for the address",1700,46.3127031,7.4832865,valais
3364,1,"Conthey, Rue des Primevères 6",715,46.2168231,7.3020937,valais
3365,5.5,"3952 Susten, Contact agency for the address",2450,46.3094247,7.6397851,valais
3366,4.5,"1997 Haute-Nendaz, Contact agency for the address",3125,46.1777646,7.2988694,valais
3367,3.5,"Conthey, Route d'Antzère 7A",1650,46.2209934,7.2980961,valais
3368,N/A,"1957 Ardon, Contact agency for the address",2750,46.2100499,7.2561211,valais
3369,2.5,"Chalais, Rue de la Bourgeoisie",1000,46.2647441,7.5068894,valais
3370,4.5,"Crans-Montana, Route du Rawyl 36",6550,46.3094570,7.4733811,valais
3371,4.5,"Crans-Montana, Route du Rawyl 36",5000,46.3094570,7.4733811,valais
3372,3.5,"Fionnay, Route de Mauvoisin 447",1300,46.0332576,7.3075103,valais
3373,3.5,"Crans-Montana, Route du Golf",1800,46.2973590,7.4510549,valais
3374,6,"Crans-Montana, Rue du Rhodania 5",N/A,46.3057793,7.4674547,valais
3375,4.5,"Saxon, Rue de Gottefrey 40",1450,46.1486061,7.1730279,valais
3376,4.5,"Brigue, Furkastr. 38",1700,46.3198198,7.9840783,valais
3377,4,"3963 Crans-Montana, Contact agency for the address",N/A,46.3111920,7.4842113,valais
3378,3.5,"St-Maurice, Avenue du Simplon C",1500,46.2145797,7.0049095,valais
3379,N/A,"3963 Crans-Montana, Contact agency for the address",N/A,46.3093317,7.4860808,valais
3380,N/A,"3963 Crans-Montana, Contact agency for the address",N/A,46.3175298,7.4801137,valais
3381,N/A,"3963 Crans-Montana, Contact agency for the address",N/A,46.3162575,7.4864219,valais
3382,4.5,"Crans-Montana, Route de la Moubra 50",3500,46.3052070,7.4760478,valais
3383,4.5,"Crans-Montana, Rue des Toules",N/A,46.3024949,7.4710559,valais
3384,4.5,"Martigny, Rue du Léman 32",2700,46.1061156,7.0732077,valais
3385,6.5,"3924 St. Niklaus VS, Contact agency for the address",1350,46.1763401,7.8018300,valais
3386,3.5,"1965 Savièse, Contact agency for the address",1300,46.2517128,7.3469538,valais
3387,3,"Crans-Montana, Rue de la Marot 13",1400,46.2988433,7.4561857,valais
3388,1,"Anzère, Place du Village 4",N/A,46.2969790,7.3991729,valais
3389,3,"Anzère, Place du Village 1",N/A,46.2965073,7.3971614,valais
3390,2,"Anzère, Cristal 803",N/A,46.2956938,7.3984545,valais
3391,3,"Crans-Montana, Chemin de la Verdure 10",1519,46.2961445,7.4544673,valais
3392,5,"Crans-Montana, Rue du Pas-de-l'Ours 21",2870,46.3071904,7.4630121,valais
3393,4,"Crans-Montana, Rue de la Beaumanière",2800,46.3067514,7.4549603,valais
3394,4.5,"Crans-Montana, Plans - Mayens",6000,46.3128991,7.4592854,valais
3395,3.5,"Saas-Grund, Dorf 26",1300,46.1223047,7.9370959,valais
3396,2.5,"Sion, Avenue Maurice-Troillet 95",1150,46.2247146,7.3345382,valais
3397,2,"Crans-Montana, rue du Prado 10",1590,46.3052517,7.4672591,valais
3398,4,"Crans-Montana, Route de Vermala 42",2450,46.3167429,7.4887448,valais
3399,3.5,"Crans-Montana, Rue des Barzettes 15",1800,46.3228940,7.5015713,valais
3400,2.5,"Crans-Montana, Rue Théodore Stephani 5",N/A,46.3123728,7.4810792,valais
3401,5,"1936 Verbier, Contact agency for the address",4000,46.0976434,7.2288491,valais
3402,4.5,"Crans-Montana, Rue de la Forêt",5000,46.3023978,7.4581803,valais
3403,3.5,"3902 Glis, Contact agency for the address",2283,46.3098772,7.9691268,valais
3404,1,"Ovronnaz, Route des bains 93",850,46.1986507,7.1752931,valais
3405,4.5,"Susten, Pletschenstrasse 47",1600,46.3073080,7.6412703,valais
3406,4.5,"1920 Martigny, Contact agency for the address",1690,46.1059133,7.0814853,valais
3407,3.5,"1870 Monthey, Contact agency for the address",2090,46.2514869,6.9451820,valais
3408,4.5,"Fully, Rue de l'Eglise 28",1400,46.1393522,7.1161424,valais
3409,3.5,"Anzère, Rue de Bochonès 11",N/A,46.2960427,7.3938165,valais
3410,4.5,"Leytron, Route Romaine 125",1650,46.1826936,7.2045473,valais
3411,4.5,"Sion, Rue du Scex 49 C",1890,46.2327907,7.3675111,valais
3412,4,"1936 Verbier, Contact agency for the address",N/A,46.1009993,7.2276550,valais
3413,2.5,"1873 Val-d'Illiez, Contact agency for the address",1400,46.2013991,6.8958946,valais
3414,4.5,"Martigny, Rue des Peupliers 4",N/A,46.1108483,7.0856543,valais
3415,4.5,"Sion, Place du Scex 11",1800,46.2327350,7.3632106,valais
3416,3.5,"Sion, Avenue de Pratifori 5",1473,46.2307394,7.3564867,valais
3417,4.5,"Vollèges, ch. de Mailand 22",1990,46.0860006,7.1632041,valais
3418,4.5,"Le Châble VS, Route de Clouchèvre 51",3420,46.0780414,7.2090771,valais
3419,5.5,"Naters, Mühleweg 15",2420,46.3214110,7.9847554,valais
3420,3.5,"Crans-Montana, Rue du Pas de l’Ours 1b",3000,46.3073884,7.4681223,valais
3421,4.5,"Nax, Les Tauges 13",1100,46.2277267,7.4281591,valais
3422,3.5,"1974 Arbaz, Contact agency for the address",N/A,46.2752089,7.3802270,valais
3423,1.5,"1983 Evolène, Contact agency for the address",1000,46.1124192,7.4992084,valais
3424,2,"Crans-Montana, Route de la Moubra 50",2300,46.3052070,7.4760478,valais
3425,3.5,"3963 Crans-Montana, Contact agency for the address",N/A,46.3121735,7.4767718,valais
3426,3.5,"Crans-Montana, Rue du Bisse 3",N/A,46.3059340,7.4592702,valais
3427,5.5,"3952 Susten, Contact agency for the address",2450,46.3114043,7.6393035,valais
3428,3.5,"Monthey, Av. de France 10",1400,46.2543933,6.9462912,valais
3429,3.5,"Sion, Av. des Mayennets 10",1450,46.2301704,7.3610760,valais
3430,2.5,"Crans-Montana, avenue de la gare 19",933,46.3126828,7.4839804,valais
3431,4.5,"Crans-Montana, route de la Moubra",5000,46.3050853,7.4755746,valais
3432,3.5,"3963 Crans-Montana, Contact agency for the address",2800,46.3121535,7.4867208,valais
3433,1,"Charrat, Rue des Villages",750,46.1205553,7.1338183,valais
3434,4,"Crans-Montana, All. Elisée Bonvin",N/A,46.3012286,7.4677170,valais
3435,3.5,"Torgon, Rte de la Jorette 51",1000,46.3151623,6.8723813,valais
3436,1.5,"Bourg-St-Pierre, Route du Grand-St-Bernard 20",950,45.9671734,7.2086886,valais
3437,2.5,"1957 Ardon, Contact agency for the address",1200,46.2115344,7.2618566,valais
3438,2.5,"Crans-Montana, Route des Barzettes",1200,46.3246149,7.5057742,valais
3439,3,"Anzère, Place du Village 15",N/A,46.2982713,7.4001386,valais
3440,N/A,"3963 Crans-Montana, Contact agency for the address",N/A,46.3066274,7.4780408,valais
3441,4.5,"Crans-Montana, Rue de la Télérésidence 6",N/A,46.3081594,7.4637698,valais
3442,2.5,"Montana, Route de La Moubra",1300,46.2978899,7.4904282,valais
3443,4.5,"Sion, Rue des Remparts 14",1760,46.2312218,7.3600339,valais
3444,3.5,"Sion, Rue du Scex 36",1600,46.2323383,7.3680581,valais
3445,2,"Anzère, rue de Bochonès 17",N/A,46.2964535,7.3936755,valais
3446,4,"Anzère, Place du village 4",N/A,46.2969790,7.3991729,valais
3447,3,"Anzère, AV15/ Lion - 401",N/A,46.2958424,7.3977296,valais
3448,2,"Anzère, Topaze 604",N/A,46.2957482,7.4026171,valais
3449,2,"Anzère, Place du Village 15",N/A,46.2982713,7.4001386,valais
3450,4,"Crans-Montana, Rue du Pas de l'Ours 21",3150,46.3072596,7.4630743,valais
3451,4,"Crans-Montana, Rue du Pas de l'Ours",2500,46.3068773,7.4604471,valais
3452,4,"Crans-Montana, Rue Centrale",2450,46.3081535,7.4687203,valais
3453,4,"Crans-Montana, Rue du Pas-de-l'Ours 13",1400,46.3071238,7.4649576,valais
3454,3,"Crans-Montana, Rue du Pas-de-l'Ours",1330,46.3071339,7.4593061,valais
3455,4.5,"Crans-Montana, Route Touristique",N/A,46.2996710,7.4798479,valais
3456,2.5,"Saas-Grund, Dorf 26",1200,46.1223047,7.9370959,valais
3457,3.5,"Versegères, Chemin de la Rintze 14b",1700,46.0651565,7.2333251,valais
3458,5.5,"1920 Martigny, Contact agency for the address",N/A,46.1043561,7.0845110,valais
3459,1.5,"3954 Leukerbad, Contact agency for the address",1150,46.3784875,7.6281334,valais
3460,3.5,"Crans-Montana, Route de Vermala 22",2200,46.3156958,7.4836147,valais
3461,1,"Crans-Montana, Rue Centrale",650,46.3069017,7.4685656,valais
3462,3.5,"Martigny, Rue de la Prairie 5",1330,46.0993660,7.0781311,valais
3463,2.5,"Crans-Montana, Route de Lens Crans 81",2400,46.2966473,7.4504404,valais
3464,N/A,"Ovronnaz, Route des bains 93",750,46.1986507,7.1752931,valais
3465,5.5,"Conthey, Rue de l'Eglise 8",2100,46.2219435,7.3008123,valais
3466,2.5,"1870 Monthey, Contact agency for the address",1720,46.2529712,6.9442715,valais
3467,3.5,"Crans-Montana, Route de Lens-Crans 26",3900,46.3018727,7.4528385,valais
3468,3.5,"St-Maurice, Avenue des Terreaux 13",1410,46.2177090,7.0055360,valais
3469,2.5,"Sion, Route de Vissigen 82",1350,46.2350080,7.3736628,valais
3470,4.5,"Sierre, Chemin des Pruniers 12 A",1650,46.2967055,7.5249642,valais
3471,2.5,"Ardon, Chemin de Neavis 40",1050,46.2132790,7.2627060,valais
3472,4.5,"Les Evouettes, Route de la Charrière 4 B",1620,46.3626474,6.8788716,valais
3473,3,"1936 Verbier, Contact agency for the address",N/A,46.0964972,7.2285234,valais
3474,1,"Ovronnaz, Chemin du Mayen Blanc 32",1200,46.1995071,7.1779048,valais
3475,3.5,"Luc (Ayent), Rue de la Pronde 41",1250,46.2857373,7.4206885,valais
3476,5.5,"3938 Ausserberg, Contact agency for the address",1720,46.3135905,7.8495988,valais
3477,2.5,"1934 Le Châble VS, Contact agency for the address",1590,46.0872274,7.2078575,valais
3478,2.5,"Sion, Avenue de Tourbillon 10",1274,46.2290175,7.3625926,valais
3479,4.5,"St-Maurice, Avenue des Terreaux 21",1450,46.2180524,7.0057111,valais
3480,3.5,"Fully, Rue de l'Eglise 28",1350,46.1393522,7.1161424,valais
3481,N/A,"Martigny, Chemin du Milieu 104b",1630,46.1103096,7.0686548,valais
3482,4.5,"Naters, Bahnhofstrasse 9 C",1715,46.3218934,7.9847531,valais
3483,1.5,"Crans-Montana, Rue du Prado 33",N/A,46.3047881,7.4590462,valais
3484,2,"Fully, Chemin de Provence 5",1100,46.1363339,7.1190247,valais
3485,4.5,"Monthey, Avenue de l'Industrie 28 B",1650,46.2517845,6.9525133,valais
3486,3.5,"3963 Crans-Montana, Contact agency for the address",3300,46.3104157,7.4843613,valais
3487,4.5,"Martigny, Avenue de la Gare 38",1700,46.1038226,7.0765746,valais
3488,3,"Sion, Rue des Vignettes 7-9",N/A,46.2402558,7.3648951,valais
3489,5.5,"Sion, Chemin des Collines 46",2590,46.2315077,7.3515085,valais
3490,2.5,"Crans-Montana, Route du Rawyl 30",1150,46.3091747,7.4725151,valais
3491,5.5,"Siviez (Nendaz), 20 m des installations et pistes de ski",180,46.1357234,7.3161296,valais
3492,4,"Crans-Montana, Rue du Pas-de-l'Ours",2450,46.3076580,7.4630597,valais
3493,4.5,"Lens, Rue du Sergnoret 15",1400,46.2824116,7.4494005,valais
3494,3.5,"Crans-Montana, Crans centre",3700,46.3155770,7.4880973,valais
3495,2,"Sierre, Route de Sion 93",950,46.2836053,7.5163060,valais
3496,2.5,"3963 Crans-Montana, Contact agency for the address",N/A,46.3131824,7.4807930,valais
3497,5.5,"Crans-Montana, allée Elisée Bonvin",N/A,46.3015524,7.4673185,valais
3498,3.5,"Bramois, Route de Bramois 28B",1460,46.2271562,7.3947423,valais
3499,N/A,"3963 Crans-Montana, Contact agency for the address",N/A,46.3139081,7.4847800,valais
3500,4.5,"Crans-Montana, Route des Mélèzes",3000,46.3054571,7.4648683,valais
3501,4.5,"Crans-Montana, Route du pas de l'ours",N/A,46.3073415,7.4596589,valais
3502,4,"Sion, Avenue du Grand-Champsec 11",1140,46.2291994,7.3811460,valais
3503,3.5,"Crans-Montana, Route de la Moubra 41",3000,46.3068959,7.4790531,valais
3504,4.5,"3963 Crans-Montana, Contact agency for the address",6000,46.3074916,7.4819927,valais
3505,4.5,"1868 Collombey, Contact agency for the address",1850,46.2685523,6.9447694,valais
3506,4.5,"1936 Verbier, Contact agency for the address",N/A,46.1008930,7.2290853,valais
3507,2.5,"Bramois, Rue du Paradis",1190,46.2330936,7.4038079,valais
3508,3.5,"Crans-Montana, Rue de la Télérésidence 6",1330,46.3081594,7.4637698,valais
3509,4,"1972 Anzère, Contact agency for the address",N/A,46.2977104,7.3980558,valais
3510,3,"Anzère, Dailles B2",N/A,46.2962651,7.4023511,valais
3511,2,"Anzère, AV 15/Lion - 311",N/A,46.2963435,7.3942103,valais
3512,2.5,"Crans-Montana, Route de la Moubra 23",1400,46.3079787,7.4810701,valais
3513,2,"Crans-Montana, Rue Centrale 22",1330,46.3054094,7.4698476,valais
3514,4,"Crans-Montana, Rue du Pas-de-l'Ours",2450,46.3075000,7.4615514,valais
3515,3,"Crans-Montana, Rue du Pas-de-l'Ours",1470,46.3069844,7.4668270,valais
3516,2.5,"Fully, Chemin de Provence 1B",1125,46.1363397,7.1204959,valais
3517,4.5,"Vérossaz, Chemin des Murets 7",2330,46.2142267,6.9850666,valais
3518,2,"Vernayaz, La Grande Charrière",810,46.1374557,7.0419979,valais
3519,2.5,"3902 Glis, Contact agency for the address",2332,46.3122360,7.9762151,valais
3520,N/A,"Ovronnaz, Route des Bains 93",750,46.1986507,7.1752931,valais
3521,3.5,"Leytron, Route de Chamoson 63",1580,46.1886732,7.2087222,valais
3522,3.5,"Monthey, Av. de l'Europe 24",1500,46.2578477,6.9504009,valais
3523,3.5,"Sierre, Route de Sion 83",1490,46.2844873,7.5160317,valais
3524,4.5,"Crans-Montana, Route de Vermala",N/A,46.3163981,7.4850570,valais
3525,3.5,"Crans-Montana, Route de Marigny 9",N/A,46.3126044,7.4885405,valais
3526,1,"St-Maurice, Avenue des Terreaux 13",1010,46.2177090,7.0055360,valais
3527,1.5,"1898 St-Gingolph, Contact agency for the address",670,46.3916819,6.8067411,valais
3528,3.5,"Sion, Av. du Tourbillon 41",1530,46.2301722,7.3651025,valais
3529,2.5,"3974 Mollens VS, Contact agency for the address",1100,46.3190795,7.5294260,valais
