id;rooms;address;price;lat;lon;canton;url
361;2;La Chaux-de-Fonds, Rue Cernil-Antoine 10;690;47.0979661;6.8147523;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/bolliger-immobilier-111/2-room-apartment-in-the-city-center-1296940
362;3.5;La Chaux-de-Fonds, Rue Numa-Droz 17;945;47.1055604;6.8292062;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/pro-immob-119/for-rent-apartment-2300-chaux-fonds-22950100301-1371724
363;1;Neuchâtel, Rue du Vauseyon 17;1100;46.9892589;6.9069127;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/neuchatel/regie-immobiliere-jouval-113/large-loft-style-studio-close-to-many-amenities-1381516
364;3.5;Le Locle, Henry-Grandjean 7;650;47.0559848;6.7475999;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/locle/gerance-cpcn-2497/beautiful-apartment-in-the-city-center-1383244
365;5;2416 Les Brenets, Contact agency for the address;1500;47.0662229;6.7110587;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/les-brenets/betterhomes-schweiz-ag-611/exceptional-offer-1-net-rent-free-1391692
366;3;La Chaux-de-Fonds, Avenue Charles-Naine 18;960;47.0924725;6.8080685;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/hypoimmo-950/beautiful-renovated-3-room-apartment-1261132
367;2;Neuchâtel, Seyon 20;840;46.9923095;6.9286347;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/neuchatel/naef-immobilier-neuchatel-115/appartement-situe-coeur-ville-zone-pietonne-1335532
368;4.5;Les Brenets, Guinand l'Opticien 4;850;47.0687215;6.7038917;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/les-brenets/euro-courtage-1236/for-rent-apartment-2416-les-brenets-5044000401109-1266412
369;3.5;La Chaux-de-Fonds, Léopold-Robert 76;1120;47.0989691;6.8230202;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/fidimmobil-118/for-rent-apartment-2300-chaux-fonds-c050204-1222097
370;1;Colombier NE, Saules 5;770;46.9680650;6.8653740;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/colombier-ne/gerance-charles-berset-136/00211-studio-1-room-willows-5-colombier-ne-294353
371;2;Le Locle, Rue Bournot 33;780;47.0562825;6.7477540;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/locle/bolliger-immobilier-111/renovated-accommodation-with-magnificent-view-1092593
372;4.5;Les Brenets, Grand'Rue 9;1170;47.0679993;6.7049912;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/les-brenets/pro-immob-119/for-rent-apartment-2416-les-brenets-90620100001-1387313
373;1;Neuchâtel, Maladière 8;600;46.9953611;6.9408155;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/neuchatel/naef-immobilier-neuchatel-115/studio-in-neuchatel-1392881
374;3.5;La Chaux-de-Fonds, Rue du Premier-Mars 6;1150;47.1048440;6.8308722;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/gerance-bosshart-gautschi-2839/appartement-1355729
375;3;La Chaux-de-Fonds, Rue de l'Industrie 7;650;47.1060154;6.8313347;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/naef-immobilier-chaux-fonds-121/appartement-3-pieces-proche-centre-ville-1304406
376;1;La Chaux-de-Fonds, Rue des Régionaux 11;1100;47.0994758;6.8294326;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/kuhn-construction-management-2518/95m2-loft-close-to-the-city-center-on-the-4th-floor-1377174
377;4.5;La Chaux-de-Fonds, Espacité 3;1440;47.1025607;6.8285471;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/wincasa-siege-602/located-in-the-espacite-complex-1380246
378;3;St-Aubin-Sauges, Rue du Castel 23;1190;46.8984385;6.7783422;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/st-aubin-sauges/the-swatch-group-immeubles-632/3-room-apartment-renovated-1312758
379;3;Neuchâtel, Brandards 9;1250;46.9897286;6.9021608;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/neuchatel/regie-immobiliere-jouval-113/fully-renovated-30-room-apartment-ideally-located-in-neuchatel-1386870
380;2;Couvet, Rue du Progrès 15;655;46.9225599;6.6280382;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/couvet/naef-immobilier-neuchatel-115/bel-appartement-situe-quartier-calme-verdoyant-1388694
381;4;La Chaux-de-Fonds, Rue de la Balance 5;1050;47.1036544;6.8321524;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/bolliger-immobilier-111/4-room-apartment-1335606
382;4;La Chaux-de-Fonds, Place de la Gare 4;1140;47.0990218;6.8259206;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/service-batiments-logement-1982/place-gare-4-apartment-on-the-4th-north-west-920598
383;4.5;La Chaux-de-Fonds, Rue des Champs 6;1265;47.0930096;6.8211722;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/pro-immob-119/for-rent-apartment-2300-chaux-fonds-22300100301-1281366
384;3.5;La Chaux-de-Fonds, Rue Jacob-Brandt 81;940;47.0937459;6.8200945;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/bolliger-immobilier-111/magnificent-accommodation-of-120m2-with-balon-1066902
385;4;La Chaux-de-Fonds, Rue du Bois-Noir 74-76-78;890;47.0913872;6.8042751;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/bz-immobilier-824/-640854
386;1.5;Neuchâtel, Rue de la Perriere 11;870;46.9833369;6.8999657;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/neuchatel/wincasa-siege-602/charming-bright-15-room-apartment-on-the-top-floor-with-lake-view-1362427
387;6.5;2108 Couvet, Contact agency for the address;1650;46.9282360;6.6335926;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/couvet/properti-ag-2229/charming-and-spacious-property-in-the-heart-of-val-travers-1364347
388;4.5;Neuchâtel, route de Pierre-à-Bot 30;1370;47.0001423;6.9180613;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/neuchatel/service-gerance-logement-ville-neuchatel-2648/45-room-duplex-apartment-on-the-4th-5th-floor-1228987
389;3;La Chaux-de-Fonds, Nord 189;700;47.1236339;6.8437997;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/bolliger-immobilier-111/75m2-accommodation-with-balcony-1088155
390;2;Les Geneveys-sur-Coffrane, Rue des Pâques 12;890;47.0150960;6.8532170;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/les-geneveys-coffrane/patrimoine-gerance-125/2-room-apartment-on-the-ground-floor-1375867
391;3;La Chaux-de-Fonds, Fritz-Courvoisier 24;820;47.1039728;6.8351920;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/fidimmobil-118/for-rent-apartment-2300-chaux-fonds-a290534-1312411
392;2.5;La Chaux-de-Fonds, Rue du Collège 7;890;47.1051175;6.8320896;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/pro-immob-119/for-rent-apartment-2300-chaux-fonds-19190100101-1390075
393;1;Le Locle, Auguste-Lambelet 3;750;47.0648341;6.7595431;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/locle/euro-courtage-1236/for-rent-apartment-2400-locle-50399001-010-1391419
394;3;La Chaux-de-Fonds, Place de la Gare 4;870;47.0991987;6.8253148;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/service-batiments-logement-1982/place-gare-4-apartment-12th-south-east-1254523
395;3;La Chaux-de-Fonds, Rue du Nord 135;780;47.1027911;6.8210258;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/pro-immob-119/for-rent-apartment-2300-chaux-fonds-19500100301-1359259
396;1.5;Le Locle, Henry-Grandjean 7;350;47.0559848;6.7475999;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/locle/gerance-cpcn-2497/apartment-close-to-all-amenities-1362368
397;4.5;Neuchâtel, Petit-Pontarlier 3;2230;46.9911113;6.9230904;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/neuchatel/apleona-schweiz-ag-670/magnificent-furnished-apartment-with-breathtaking-lake-views-1380320
398;1;Le Locle, Avenue du Technicum 11;620;47.0553144;6.7459659;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/locle/pro-immob-119/for-rent-apartment-2400-locle-19460100302-1167392
399;3;Neuchâtel, Bercles 3;1330;46.9931312;6.9285108;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/neuchatel/regie-immobiliere-jouval-113/opportunity-not-to-be-missed-splendid-2-bedroom-apartment-in-downtown-neuchatel-1383872
400;2.5;La Chaux-de-Fonds, Avenue Léopold-Robert 145b;1025;47.0951723;6.8177856;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/pro-immob-119/for-rent-apartment-2300-chaux-fonds-19080200106-1319456
401;3.5;Neuchâtel, Champréveyres 8;1400;47.0062736;6.9636351;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/neuchatel/reysus-gerance-1551/champreveyres-8-in-neuchatel-35-rooms-on-the-upper-ground-floor-1391456
402;4.5;Le Locle, Rue de France 1;1000;47.0564189;6.7465143;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/locle/bolliger-immobilier-111/-1392992
403;4;Neuchâtel, Chemin des Carrels 26;1350;46.9904492;6.8991487;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/neuchatel/naef-immobilier-neuchatel-115/appartement-1324352
404;4.5;La Chaux-de-Fonds, Rue du Cygne 6;1784;47.1014459;6.8266439;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/gerofinance-agences-location-2217/45-room-apartment-close-to-all-amenities-1325216
405;3;La Chaux-de-Fonds, Rue Arc-en-Ciel 4;900;47.1226670;6.8385960;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/service-batiments-logement-1982/rue-arc-ciel-4-apartment-3rd-north-west-1117472
406;3.5;Le Locle, Rue de France 17;990;47.0557088;6.7442236;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/locle/rilsa-288/35-room-apartment-on-the-1st-floor-1341056
407;3;La Chaux-de-Fonds, Place de la Gare 4;1545;47.0990024;6.8257375;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/service-batiments-logement-1982/place-gare-4-commercial-premises-on-the-1st-floor-north-west-1223205
408;1;Colombier NE, Rue Haute 29;650;46.9649162;6.8580840;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/colombier-ne/reysus-gerance-1551/haute-29-in-colombier-studio-no-14-in-the-center-of-the-village-1389669
409;3;La Chaux-de-Fonds, Croix - Fédérale 27c;920;47.1074223;6.8429821;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/wincasa-siege-602/rent-with-free-deposit-314757
410;3;Coffrane, Chemin de la Dîme 3;975;47.0092340;6.8611674;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/coffrane/ribaux-von-kessel-services-immobiliers-117/apartment-in-coffrane-1271877
411;3.5;La Chaux-de-Fonds, Avenue Léopold-Robert 114;1060;47.0965862;6.8190542;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/service-batiments-logement-1982/protected-apartment-with-framework-leopold-robert-114-pagode-1st-floor-east-35-rooms-1343877
412;3.5;Le Locle, Rue de la Concorde 23;700;47.0612315;6.7576382;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/locle/hypoimmo-950/beautiful-35-room-apartment-located-in-quartier-neuf-1347429
413;4;La Chaux-de-Fonds, Rue de l'Eclair 10;1210;47.0929242;6.8063537;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/service-batiments-logement-1982/rue-l39eclair-10-3rd-west-apartment-1283013
414;2.5;Le Locle, Rue de l'Industrie 9;600;47.0617148;6.7586310;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/locle/hypoimmo-950/beautiful-bright-25-room-apartment-1365898
415;2.5;Neuchâtel, Rue du Rocher 24;1380;46.9982669;6.9347754;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/neuchatel/privera-ag-2299/1-month-free-enjoy-magnificent-view-of-the-lake-1156906
416;3.5;Neuchâtel, Max-Petitpierre 44;1290;46.9851221;6.9124477;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/neuchatel/regie-immobiliere-jouval-113/beautiful-35-room-apartment-close-to-lake-neuchatel-1381354
417;3;La Brévine, Village 170;800;46.9795739;6.6067473;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/brevine/hypoimmo-950/warm-and-beautiful-3-room-apartment-1388746
418;4.5;Cernier, Impasse des Saules 2;1360;47.0610990;6.9072717;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/cernier/patrimoine-gerance-125/45-room-apartment-with-balcony-1391338
419;4.5;La Chaux-de-Fonds, Chemin Fantaisie 4;1595;47.0941649;6.8250720;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/gerance-cpcn-2497/very-beautiful-45-room-apartment-completely-new-with-balcony-loggia-1289002
420;3;Cortaillod, Chemin des Clavaz 3;1575;46.9476082;6.8456198;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/cortaillod/fidimmobil-118/for-rent-apartment-2016-cortaillod-b650002-1364015
421;N/A;Couvet, Rue du Quarre 22;1050;46.9223078;6.6321194;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/couvet/regie-immobiliere-jouval-113/spacious-35-room-apartment-in-couvet-1381487
422;3.5;La Chaux-de-Fonds, Neuve 5;1080;47.1222537;6.8338305;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/bolliger-immobilier-111/large-35-rooms-any-comfort-with-fireplace-883727
423;3;Neuchâtel, Rue des Charmettes 21;1205;46.9875634;6.9020082;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/neuchatel/fidimmobil-118/for-rent-apartment-2000-neuchatel-0600111-1387823
424;2.5;Bevaix, Chemin du Pré-Rond 1;1000;46.9352900;6.8143505;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/bevaix/ribaux-von-kessel-services-immobiliers-117/apartment-in-bevaix-with-neighborhood-view-1327919
425;3.5;La Chaux-de-Fonds, Avenue Léopold-Robert 114;1030;47.0965862;6.8190542;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/service-batiments-logement-1982/protected-apartments-with-supervision-leopold-robert-114-pagode-from-the-2nd-to-the-8th-1343855
426;4.5;La Chaux-de-Fonds, Rue du Cygne 6;1824;47.1014459;6.8266439;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/gerofinance-agences-location-2217/spacious-45-room-apartment-close-to-all-amenities-1347215
427;1;Colombier NE, Saules 5;809;46.9680650;6.8653740;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/colombier-ne/gerance-charles-berset-136/00204-studio-1-room-willows-5-colombier-ne-346799
428;4;La Chaux-de-Fonds, Rue du Bois-Noir 74-76-78;990;47.0913872;6.8042751;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/bz-immobilier-824/-640847
429;4;La Chaux-de-Fonds, Beau-Site 1;960;47.0986100;6.8324956;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/gerance-charles-berset-136/00076-4-room-apartment-beau-site-1-chaux-fonds-1075668
430;4;Neuchâtel, Rue de la Dîme 55;1600;47.0093771;6.9627560;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/neuchatel/gpc-gerance-ppe-courtage-1582/rue-dime-55-neuchatel-4-room-apartment-on-the-1st-floor-1298868
431;3;La Chaux-de-Fonds, Avenue Charles-Naine 22;940;47.0922035;6.8077709;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/hypoimmo-950/beautiful-renovated-3-room-apartment-1316052
432;4;Neuchâtel, Rue Pierre-de-Vingle 24;1350;46.9816792;6.8938920;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/neuchatel/naef-immobilier-neuchatel-115/appartement-1255284
433;3;Le Locle, Rue du Marais 20;870;47.0605262;6.7533025;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/locle/rilsa-288/are-you-looking-for-stylish-comfortable-and-ideally-located-apartment-in-899508
434;3;Neuchâtel, Rue Frédéric-Carl de Marval 20;1225;47.0054724;6.9591526;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/neuchatel/apleona-schweiz-ag-670/spacious-accommodation-in-green-area-1354452
435;4;St-Blaise, Sous-les-Vignes 2-2A;1280;47.0117094;6.9922061;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/st-blaise/naef-immobilier-neuchatel-115/renovated-beautiful-4-room-apartment-just-steps-from-the-lake-in-st-blaise-1363417
436;4;La Chaux-de-Fonds, Rue du Pont 4;1010;47.1039914;6.8334034;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/bolliger-immobilier-111/4-room-apartment-1375705
437;3.5;La Chaux-de-Fonds, Rue du Progrès 91;940;47.1014057;6.8215438;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/ellipsis-710/magnificent-35-room-apartment-fully-renovated-1389721
438;2.5;La Chaux-de-Fonds, Avenue Léopold-Robert 145b;1025;47.0951723;6.8177856;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/pro-immob-119/for-rent-apartment-2300-chaux-fonds-19080200004-1319449
439;2.5;La Chaux-de-Fonds, Temple-Allemand 101;770;47.1013845;6.8205885;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/fidimmobil-118/for-rent-apartment-2300-chaux-fonds-c210002-397657
440;2.5;Le Locle, Rue Georges-Favre 2;660;47.0544860;6.7409976;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/locle/patrimoine-gerance-125/magnificent-renovated-25-room-apartments-with-hallways-1331257
441;2.5;Neuchâtel, Rue de l'Ecluse 57;1350;46.9923082;6.9222394;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/neuchatel/naef-immobilier-neuchatel-115/centre-ville-neuchatel-quartier-vivant-1127737
442;4;La Chaux-de-Fonds, Rue du Bois-Noir 74-76-78;790;47.0913872;6.8042751;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/bz-immobilier-824/00190-quiet-area-without-traffic-rue-bois-noir-74-76-78-chaux-fonds-640825
443;2;La Chaux-de-Fonds, Rue Combe-Grieurin 39B;822;47.1012068;6.8174635;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/patrimoine-gerance-125/2-room-apartment-with-magnificent-city-views-1367102
444;3;Couvet, Rue Jules-Baillods 5;795;46.9230669;6.6297637;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/couvet/gerance-cpcn-2497/charming-3-room-apartment-with-fully-renovated-kitchen-1369886
445;3;La Chaux-de-Fonds, Rue Cernil-Antoine 11;870;47.0971080;6.8144394;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/fidimmobil-118/for-rent-apartment-2300-chaux-fonds-h281414-943358
446;5.5;Le Locle, Rue des Billodes 44;890;47.0547362;6.7380437;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/locle/gerofinance-agences-location-2217/55-room-apartment-of-150m2-1088510
447;4.5;Neuchâtel, Rue de L'Evole 40;2600;46.9882986;6.9176028;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/neuchatel/optigestion-services-immobiliers-126/spacious-45-room-apartment-with-lake-view-1384766
448;3;Boudry, Lières 15;1180;46.9513505;6.8378337;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/boudry/naef-immobilier-neuchatel-115/appartement-1314590
449;3;La Chaux-de-Fonds, Numa Droz 199;1020;47.0946171;6.8122320;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/patrimoine-gerance-125/3-room-apartment-with-balcony-1261886
450;3;La Chaux-de-Fonds, Rue du Châtelot 3;1090;47.0909706;6.8083237;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/service-batiments-logement-1982/secure-apartment-with-framework-rue-chatelot-3-3-room-apartment-on-the-ground-floor-1269950
451;3;Neuchâtel, Rue des Fahys 65;1230;46.9995330;6.9416030;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/neuchatel/wincasa-siege-602/rent-with-free-deposit-near-train-station-130622
452;3.5;La Chaux-de-Fonds, Rue Numa-Droz 15;1190;47.1055931;6.8293852;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/pro-immob-119/for-rent-apartment-2300-chaux-fonds-22940100201-1232931
